team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2014,BOS,2014021055,BOS,OTT,AWAY,20150319,Team Level,4on5,0.1355,0.3333,0.2857,360.0,1.683,0.037,0.033,0.213,0.055,0.483,1.179,0.037,0.037,0.037,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.008,0.0,0.0,0.045,0.045,0.045,3.614,0.236,0.259,0.929,0.142,2.389,1.045,0.227,0.236,0.227,4.0,1.0,3.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,0.145,0.091,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.061,0.069,0.069,0.229,0.229,0.223
BOS,2014,BOS,2014021055,BOS,OTT,AWAY,20150319,Team Level,5on4,0.4686,0.9091,0.9,249.0,5.849,0.112,0.565,1.464,0.221,4.584,2.055,0.109,0.112,0.109,6.0,3.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,1.0,0.145,0.049,0.049,0.207,0.207,0.202,0.718,0.127,0.041,0.082,0.018,0.224,0.507,0.127,0.127,0.127,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.127,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.009,0.0,0.0,0.136,0.136,0.136
BOS,2014,BOS,2014021071,BOS,FLA,AWAY,20150321,Team Level,other,0.0921,0.1429,0.2,2.0,0.666,0.022,0.037,0.147,0.019,0.347,0.428,0.022,0.022,0.022,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.031,0.031,0.031,2.733,0.217,0.218,0.545,0.081,1.689,1.251,0.217,0.217,0.217,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.119,0.098,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.052,0.0,0.0,0.27,0.27,0.27
BOS,2014,BOS,2014021071,BOS,FLA,AWAY,20150321,Team Level,all,0.5797,0.52,0.5375,3900.0,27.915,1.923,1.963,6.206,1.027,18.791,13.09,1.897,1.979,1.952,27.0,16.0,9.0,52.0,1.0,0.0,0.0,12.0,1.0,15.0,14.0,26.0,42.0,3.0,6.0,41.0,33.0,1.0,0.0,36.0,6.0,1.0,0.884,0.545,0.495,0.0,0.0,1.0,53.02,43.0,43.777,0.0,0.437,0.0,0.0,2.36,2.427,2.396,25.865,1.394,1.566,5.906,0.838,15.54,11.755,1.388,1.364,1.358,25.0,12.0,11.0,48.0,1.0,0.0,0.0,10.0,0.0,12.0,14.0,24.0,36.0,3.0,6.0,24.0,49.0,10.0,4.0,32.0,5.0,0.0,0.828,0.566,0.0,0.0,1.0,0.0,47.338,37.0,36.607,2.0,0.329,0.0,0.0,1.723,1.684,1.677
BOS,2014,BOS,2014021071,BOS,FLA,AWAY,20150321,Team Level,5on5,0.5658,0.5132,0.5161,3240.0,20.744,1.325,1.257,4.874,0.785,13.452,10.306,1.308,1.381,1.363,22.0,10.0,7.0,39.0,0.0,0.0,0.0,10.0,1.0,9.0,12.0,22.0,32.0,3.0,6.0,28.0,28.0,0.0,0.0,26.0,6.0,0.0,0.78,0.545,0.0,0.0,0.0,0.0,40.02,32.0,32.777,0.0,0.252,0.0,0.0,1.577,1.644,1.623,20.841,1.017,1.155,4.917,0.694,12.483,9.733,1.011,0.987,0.981,21.0,9.0,7.0,37.0,1.0,0.0,0.0,8.0,0.0,11.0,10.0,20.0,29.0,3.0,6.0,15.0,48.0,8.0,4.0,26.0,4.0,0.0,0.549,0.468,0.0,0.0,1.0,0.0,36.338,30.0,29.607,2.0,0.232,0.0,0.0,1.249,1.211,1.204
BOS,2014,BOS,2014021071,BOS,FLA,AWAY,20150321,Team Level,4on5,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291,0.16,0.194,0.444,0.063,1.368,0.771,0.16,0.16,0.16,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.044,0.0,0.0,0.204,0.204,0.204
BOS,2014,BOS,2014021071,BOS,FLA,AWAY,20150321,Team Level,5on4,1.0,1.0,1.0,300.0,6.506,0.576,0.669,1.184,0.223,4.992,2.356,0.567,0.576,0.567,5.0,5.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,0.081,0.0,0.495,0.0,0.0,1.0,12.0,10.0,10.0,0.0,0.176,0.0,0.0,0.752,0.752,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2014,BOS,2014021080,BOS,T.B,AWAY,20150322,Team Level,other,0.9727,0.5,0.75,161.0,2.325,0.785,0.174,0.285,0.069,1.18,0.507,0.778,0.785,0.778,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.038,0.192,0.555,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.072,0.192,0.192,0.665,0.665,0.664,0.668,0.022,0.042,0.153,0.019,0.376,0.388,0.022,0.022,0.022,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.032,0.032,0.032
BOS,2014,BOS,2014021080,BOS,T.B,AWAY,20150322,Team Level,all,0.5326,0.5657,0.5833,3600.0,24.674,2.375,1.565,4.913,0.733,13.488,11.927,2.347,2.34,2.313,28.0,7.0,21.0,56.0,3.0,1.0,1.0,3.0,0.0,10.0,18.0,25.0,32.0,3.0,9.0,26.0,21.0,7.0,9.0,28.0,5.0,2.0,0.811,0.718,0.846,0.0,2.0,1.0,52.139,35.0,33.897,5.0,0.37,0.192,0.192,2.553,2.513,2.488,17.214,2.084,1.274,3.604,0.559,10.166,7.313,1.913,2.045,1.882,19.0,6.0,18.0,43.0,5.0,2.0,1.0,2.0,0.0,5.0,11.0,14.0,20.0,4.0,11.0,25.0,19.0,12.0,12.0,19.0,3.0,3.0,0.822,0.311,0.952,2.0,2.0,1.0,45.67,25.0,25.401,8.0,0.27,0.747,0.747,1.607,1.613,1.604
BOS,2014,BOS,2014021080,BOS,T.B,AWAY,20150322,Team Level,5on5,0.4005,0.5647,0.5686,3179.0,20.533,1.288,1.283,4.386,0.613,11.442,9.987,1.268,1.254,1.234,23.0,6.0,19.0,48.0,1.0,0.0,0.0,2.0,0.0,10.0,16.0,22.0,28.0,3.0,9.0,19.0,20.0,7.0,7.0,25.0,4.0,0.0,0.762,0.526,0.0,0.0,1.0,0.0,44.139,29.0,27.897,4.0,0.257,0.0,0.0,1.546,1.505,1.483,15.185,1.928,1.109,3.157,0.495,8.873,6.438,1.758,1.889,1.727,17.0,5.0,15.0,37.0,4.0,2.0,1.0,1.0,0.0,5.0,10.0,13.0,18.0,3.0,9.0,21.0,16.0,8.0,11.0,17.0,2.0,3.0,0.768,0.209,0.952,2.0,1.0,1.0,39.67,22.0,22.401,7.0,0.232,0.747,0.747,1.413,1.419,1.41
BOS,2014,BOS,2014021080,BOS,T.B,AWAY,20150322,Team Level,4on5,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,0.134,0.124,0.294,0.045,0.918,0.486,0.134,0.134,0.134,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.032,0.102,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.028,0.0,0.0,0.162,0.162,0.162
BOS,2014,BOS,2014021080,BOS,T.B,AWAY,20150322,Team Level,5on4,1.0,1.0,1.0,151.0,1.816,0.301,0.108,0.241,0.051,0.866,1.434,0.301,0.301,0.301,2.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.011,0.0,0.291,0.0,0.0,1.0,5.0,3.0,3.0,1.0,0.041,0.0,0.0,0.343,0.343,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2014,BOS,2014021101,BOS,ANA,HOME,20150326,Team Level,other,0.2504,0.2632,0.2857,219.0,2.743,0.141,0.176,0.59,0.079,1.729,1.286,0.14,0.141,0.14,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.042,0.0,0.0,0.183,0.183,0.182,7.041,0.422,0.546,1.541,0.229,4.354,2.908,0.416,0.422,0.416,6.0,4.0,4.0,14.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,8.0,0.0,0.0,6.0,1.0,0.0,1.0,9.0,0.0,1.0,0.212,0.0,0.211,1.0,0.0,1.0,14.0,10.0,10.0,0.0,0.172,0.0,0.0,0.594,0.594,0.587
BOS,2014,BOS,2014021101,BOS,ANA,HOME,20150326,Team Level,all,0.429,0.4762,0.4634,3789.0,26.741,2.231,1.71,6.447,1.178,15.037,11.398,2.195,2.205,2.169,29.0,9.0,12.0,50.0,2.0,1.0,1.0,9.0,0.0,12.0,14.0,27.0,36.0,4.0,8.0,34.0,32.0,3.0,10.0,29.0,7.0,2.0,0.683,0.762,0.786,1.0,0.0,1.0,49.408,38.0,37.783,5.0,0.378,0.573,0.573,2.036,2.005,1.982,32.486,2.969,2.008,6.873,1.019,15.817,15.314,2.904,3.038,2.971,32.0,12.0,11.0,55.0,3.0,3.0,0.0,13.0,0.0,12.0,13.0,29.0,41.0,6.0,12.0,41.0,44.0,7.0,13.0,32.0,8.0,4.0,0.897,0.942,1.13,1.0,1.0,1.0,55.553,44.0,44.357,6.0,0.479,0.74,0.74,2.708,2.764,2.746
BOS,2014,BOS,2014021101,BOS,ANA,HOME,20150326,Team Level,5on5,0.2881,0.4627,0.4151,2985.0,15.925,0.932,0.913,4.131,0.688,8.745,6.59,0.93,0.906,0.904,18.0,4.0,9.0,31.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,18.0,22.0,3.0,6.0,24.0,28.0,2.0,8.0,17.0,4.0,1.0,0.29,0.429,0.213,0.0,0.0,0.0,30.408,22.0,21.783,4.0,0.186,0.0,0.0,1.118,1.087,1.084,23.751,2.303,1.362,5.173,0.732,10.963,10.467,2.244,2.372,2.311,24.0,7.0,5.0,36.0,1.0,3.0,0.0,11.0,0.0,6.0,10.0,23.0,30.0,5.0,10.0,29.0,43.0,7.0,11.0,22.0,6.0,3.0,0.685,0.698,0.919,0.0,1.0,0.0,36.553,31.0,31.357,5.0,0.286,0.74,0.74,1.849,1.905,1.894
BOS,2014,BOS,2014021101,BOS,ANA,HOME,20150326,Team Level,4on5,1.0,0.3333,1.0,267.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2014,BOS,2014021101,BOS,ANA,HOME,20150326,Team Level,5on4,0.8258,0.8125,0.7857,318.0,7.773,1.157,0.61,1.716,0.401,4.553,2.563,1.124,1.157,1.124,7.0,4.0,2.0,13.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,5.0,9.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,3.0,1.0,0.251,0.333,0.573,1.0,0.0,1.0,13.0,11.0,11.0,1.0,0.148,0.573,0.573,0.732,0.732,0.714,1.693,0.244,0.099,0.159,0.057,0.5,1.94,0.244,0.244,0.244,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.001,0.243,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.021,0.0,0.0,0.265,0.265,0.265
BOS,2014,BOS,2014021116,BOS,NYR,HOME,20150328,Team Level,other,0.0,0.5,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,0.019,0.035,0.234,0.017,0.326,0.369,0.019,0.019,0.019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.028,0.028,0.028
BOS,2014,BOS,2014021116,BOS,NYR,HOME,20150328,Team Level,all,0.6007,0.4818,0.5059,3600.0,32.034,3.141,2.02,7.088,1.037,16.861,12.852,3.018,3.205,3.079,30.0,13.0,10.0,53.0,4.0,1.0,2.0,6.0,0.0,14.0,18.0,26.0,39.0,2.0,7.0,42.0,33.0,7.0,7.0,26.0,14.0,3.0,0.598,1.677,0.867,1.0,0.0,3.0,57.532,43.0,44.709,1.0,0.428,0.44,0.662,2.907,2.963,2.922,31.231,2.088,1.904,7.427,0.941,16.426,13.213,2.018,2.033,1.965,32.0,10.0,15.0,57.0,2.0,1.0,0.0,14.0,2.0,14.0,9.0,30.0,40.0,4.0,14.0,28.0,36.0,1.0,10.0,31.0,10.0,1.0,0.809,1.03,0.249,1.0,1.0,0.0,51.727,42.0,40.156,4.0,0.395,0.249,0.249,2.235,2.177,2.133
BOS,2014,BOS,2014021116,BOS,NYR,HOME,20150328,Team Level,5on5,0.5718,0.4563,0.4875,3360.0,29.195,2.763,1.775,6.548,0.951,14.94,12.023,2.656,2.826,2.717,27.0,12.0,8.0,47.0,4.0,1.0,2.0,6.0,0.0,11.0,17.0,23.0,35.0,2.0,7.0,40.0,31.0,7.0,7.0,24.0,12.0,3.0,0.462,1.434,0.867,1.0,0.0,3.0,51.532,39.0,40.709,1.0,0.368,0.44,0.662,2.468,2.525,2.503,30.528,2.069,1.869,7.193,0.924,16.1,12.845,1.998,2.014,1.945,31.0,10.0,15.0,56.0,2.0,1.0,0.0,13.0,2.0,14.0,9.0,29.0,39.0,4.0,14.0,26.0,34.0,1.0,10.0,30.0,10.0,1.0,0.79,1.03,0.249,1.0,1.0,0.0,50.727,41.0,39.156,4.0,0.386,0.249,0.249,2.206,2.149,2.105
BOS,2014,BOS,2014021116,BOS,NYR,HOME,20150328,Team Level,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2014,BOS,2014021116,BOS,NYR,HOME,20150328,Team Level,5on4,1.0,1.0,1.0,120.0,2.839,0.379,0.246,0.54,0.086,1.921,0.828,0.362,0.379,0.362,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.136,0.242,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.06,0.0,0.0,0.438,0.438,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2014,BOS,2014021131,BOS,CAR,AWAY,20150329,Team Level,other,0.633,0.5,0.4444,41.0,2.963,0.257,0.12,0.687,0.092,1.232,1.613,0.257,0.257,0.257,3.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.101,0.156,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,0.03,0.0,0.0,0.286,0.286,0.286,3.531,0.149,0.176,0.785,0.119,2.078,1.693,0.147,0.149,0.147,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.041,0.0,0.0,0.19,0.19,0.187
BOS,2014,BOS,2014021131,BOS,CAR,AWAY,20150329,Team Level,all,0.3382,0.3917,0.396,3863.0,28.459,1.445,1.696,6.926,0.916,16.494,12.522,1.431,1.536,1.521,30.0,10.0,7.0,47.0,2.0,1.0,0.0,7.0,0.0,14.0,16.0,28.0,38.0,3.0,6.0,31.0,33.0,7.0,8.0,36.0,4.0,0.0,1.002,0.443,0.0,1.0,1.0,0.0,49.746,40.0,42.405,3.0,0.35,0.104,0.104,1.691,1.799,1.783,43.398,2.827,2.516,10.769,1.474,24.918,18.495,2.782,2.692,2.648,31.0,30.0,12.0,73.0,1.0,3.0,0.0,10.0,2.0,25.0,20.0,30.0,60.0,3.0,6.0,46.0,49.0,13.0,10.0,52.0,7.0,2.0,1.431,0.9,0.496,0.0,1.0,0.0,69.31,61.0,58.0,3.0,0.532,0.356,0.356,3.003,2.87,2.831
BOS,2014,BOS,2014021131,BOS,CAR,AWAY,20150329,Team Level,5on5,0.3664,0.3936,0.4024,3208.0,23.427,1.176,1.404,5.72,0.768,13.745,10.187,1.162,1.267,1.251,24.0,9.0,4.0,37.0,1.0,1.0,0.0,5.0,0.0,12.0,14.0,23.0,32.0,2.0,4.0,23.0,28.0,5.0,4.0,30.0,3.0,0.0,0.889,0.287,0.0,1.0,0.0,0.0,39.746,33.0,35.405,2.0,0.28,0.104,0.104,1.351,1.459,1.443,34.678,2.034,1.926,9.001,1.195,19.931,14.911,2.009,1.899,1.875,25.0,24.0,8.0,57.0,1.0,3.0,0.0,8.0,2.0,19.0,16.0,24.0,48.0,3.0,6.0,37.0,42.0,11.0,6.0,43.0,4.0,2.0,1.067,0.471,0.496,0.0,1.0,0.0,53.31,49.0,46.0,3.0,0.389,0.356,0.356,2.067,1.934,1.916
BOS,2014,BOS,2014021131,BOS,CAR,AWAY,20150329,Team Level,4on5,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.584,0.372,0.884,0.142,2.688,1.331,0.566,0.584,0.566,4.0,2.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,3.0,0.0,0.155,0.429,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.093,0.0,0.0,0.677,0.677,0.658
BOS,2014,BOS,2014021131,BOS,CAR,AWAY,20150329,Team Level,5on4,0.1781,0.8,0.75,292.0,2.069,0.013,0.172,0.519,0.057,1.517,0.722,0.013,0.013,0.013,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.041,0.0,0.0,0.054,0.054,0.054,0.697,0.06,0.042,0.099,0.018,0.221,0.56,0.06,0.06,0.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.07,0.07,0.07
BOS,2014,BOS,2014021142,BOS,FLA,HOME,20150331,Team Level,other,0.7222,0.5,0.6667,150.0,1.631,0.091,0.09,0.362,0.047,0.719,0.691,0.091,0.091,0.091,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.091,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.021,0.0,0.0,0.113,0.113,0.113,0.712,0.035,0.081,0.144,0.036,0.589,0.115,0.035,0.035,0.035,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.033,0.0,0.0,0.068,0.068,0.068
